1000000;6,60;6,20
1010000;2,10;3,19
1020000;2,55;1,77
1030000;2,22;2,20
1040000;2,3;2,9
1050000;2,49;1,84
1060000;3,0;3,72
1070000;1,86;1,74
1080000;2,41;2,4
1090000;1,97;1,64
1100000;2,84;1,74
1110000;2,0;1,69
1120000;7,6;3,85
1130000;14,34;18,59
1140000;6,25;4,24
1150000;3,82;2,49
1160000;2,17;3,9
1170000;3,3;2,31
1180000;4,49;4,22
1190000;3,27;2,55
1200000;3,96;2,89
1210000;4,54;5,90
1220000;3,45;2,28
1230000;2,83;2,95
1240000;5,38;3,8
1250000;2,78;3,0
1260000;4,20;3,48
1270000;3,48;2,69
1280000;3,81;2,68
1290000;9,86;4,58
1300000;2,94;2,88
1310000;8,66;3,41
1320000;4,20;2,45
1330000;2,81;3,74
1340000;2,30;2,8
1350000;2,60;2,11
1360000;2,46;2,66
1370000;2,92;2,21
1380000;2,86;2,30
1390000;2,41;2,16
1400000;2,57;2,74
1410000;6,47;7,65
1420000;6,14;5,19
1430000;3,37;2,56
1440000;3,40;2,43
1450000;3,0;3,43
1460000;2,88;2,72
1470000;3,49;2,23
1480000;2,45;2,15
1490000;2,74;2,46
1500000;2,58;2,40
1510000;2,89;2,77
1520000;5,96;3,81
1530000;3,65;2,75
1540000;3,38;2,35
1550000;3,81;2,78
1560000;5,62;5,5
1570000;3,8;2,60
1580000;2,80;3,36
1590000;2,61;2,34
1600000;3,8;2,65
1610000;3,37;3,5
1620000;6,6;3,43
1630000;3,18;2,56
1640000;3,9;2,68
1650000;9,67;3,36
1660000;2,97;2,78
1670000;5,40;4,4
1680000;3,59;2,81
1690000;5,29;4,70
1700000;6,80;6,31
1710000;4,16;4,55
1720000;3,16;2,56
1730000;3,31;2,57
1740000;3,65;2,65
1750000;2,99;2,69
1760000;3,7;2,82
1770000;3,69;2,78
1780000;5,37;6,26
1790000;4,30;4,36
1800000;3,29;3,18
1810000;12,41;12,41
1820000;11,71;20,85
1830000;20,69;12,25
1840000;3,34;5,82
1850000;3,2;2,84
1860000;3,48;3,26
1870000;3,15;2,98
1880000;3,86;2,77
1890000;4,21;4,50
1900000;3,43;3,55
1910000;3,33;3,55
1920000;7,15;13,20
1930000;3,58;5,77
1940000;3,83;3,76
1950000;4,76;4,76
1960000;9,72;6,25
1970000;3,97;3,48
1980000;3,80;3,41
1990000;4,68;4,68
2000000;4,9;3,34
2010000;3,57;3,81
2020000;3,36;4,14
2030000;16,35;7,71
2040000;8,21;28,80
2050000;6,81;8,48
2060000;3,39;3,51
2070000;4,87;5,62
2080000;21,56;14,35
2090000;7,66;4,33
2100000;4,36;3,86
2110000;6,1;3,66
2120000;5,83;4,52
2130000;5,91;4,84
2140000;3,38;3,53
2150000;3,60;4,54
2160000;3,91;3,63
2170000;4,90;6,5
2180000;4,14;3,61
2190000;4,3;4,60
2200000;3,81;4,50
2210000;20,39;14,89
2220000;6,70;3,50
2230000;10,30;18,29
2240000;24,26;15,32
2250000;7,41;3,37
2260000;3,68;3,90
2270000;3,84;3,40
2280000;3,80;3,65
2290000;4,2;3,60
2300000;5,7;4,50
2310000;8,77;8,7
2320000;18,55;8,24
2330000;39,59;29,96
2340000;7,85;7,86
2350000;9,61;6,50
2360000;39,50;14,33
2370000;7,94;9,64
2380000;18,1;9,0
2390000;5,28;7,8
2400000;5,81;4,43
2410000;4,6;3,60
2420000;5,50;5,89
2430000;6,21;4,68
2440000;5,46;16,64
2450000;5,45;5,11
2460000;4,94;4,72
2470000;14,55;13,15
2480000;9,10;9,42
2490000;14,40;7,47
2500000;6,14;7,75
2510000;6,25;6,35
2520000;5,77;5,63
2530000;4,67;4,49
2540000;4,74;4,14
2550000;4,82;4,22
2560000;4,26;4,16
2570000;4,58;3,90
2580000;4,36;4,22
2590000;13,44;25,84
2600000;6,85;8,44
2610000;7,98;6,75
2620000;4,34;4,15
2630000;4,46;3,81
2640000;7,76;4,59
2650000;6,12;4,31
2660000;9,64;8,17
2670000;4,46;4,27
2680000;4,55;4,8
2690000;6,57;5,54
2700000;4,73;4,21
2710000;5,38;4,3
2720000;8,43;5,28
2730000;4,56;4,10
2740000;4,24;4,60
2750000;8,23;7,76
2760000;5,91;5,70
2770000;4,43;4,3
2780000;6,13;4,93
2790000;15,93;8,51
2800000;4,77;4,47
2810000;4,52;4,23
2820000;5,72;4,89
2830000;5,56;4,77
2840000;8,44;10,42
2850000;4,80;4,47
2860000;5,27;4,82
2870000;4,65;4,62
2880000;4,53;4,45
2890000;4,75;4,55
2900000;4,82;4,54
2910000;5,39;4,63
2920000;4,90;4,58
2930000;4,88;4,97
2940000;5,32;4,72
2950000;5,88;6,71
2960000;10,7;13,14
2970000;7,92;10,81
2980000;12,92;8,89
2990000;10,10;6,30
3000000;8,73;20,77
3010000;6,40;5,46
3020000;6,91;6,35
3030000;8,12;5,64
3040000;5,62;7,19
3050000;5,99;5,64
3060000;7,4;7,68
3070000;6,31;5,82
3080000;6,49;5,22
3090000;25,22;16,93
3100000;10,72;5,34
3110000;7,34;6,53
3120000;9,83;5,52
3130000;7,4;6,67
3140000;6,35;6,52
3150000;8,0;5,60
3160000;7,9;4,91
3170000;4,87;5,5
3180000;6,9;6,83
3190000;7,54;5,56
3200000;8,13;8,72
3210000;6,62;5,58
3220000;5,70;5,7
3230000;6,38;5,74
3240000;14,94;7,9
3250000;5,97;6,26
3260000;12,43;8,2
3270000;7,29;5,55
3280000;5,65;5,46
3290000;6,46;5,29
3300000;8,15;5,58
3310000;13,87;6,75
3320000;5,55;5,33
3330000;5,41;6,10
3340000;6,63;6,43
3350000;13,14;12,69
3360000;36,60;11,66
3370000;6,45;5,51
3380000;6,80;6,19
3390000;7,12;5,23
3400000;7,52;9,3
3410000;16,25;10,99
3420000;7,58;6,81
3430000;7,98;5,84
3440000;6,63;7,9
3450000;6,33;6,6
3460000;5,87;5,53
3470000;15,56;13,33
3480000;12,51;12,48
3490000;9,7;6,78
3500000;22,45;21,50
3510000;7,65;9,81
3520000;22,63;11,14
3530000;17,96;11,36
3540000;9,18;13,68
3550000;8,57;8,32
3560000;6,91;5,98
3570000;9,15;5,91
3580000;8,58;8,42
3590000;8,18;7,11
3600000;11,31;6,53
3610000;13,4;14,90
3620000;11,88;16,16
3630000;8,49;7,48
3640000;6,18;5,99
3650000;6,25;6,46
3660000;8,54;6,41
3670000;13,1;16,17
3680000;10,53;7,5
3690000;8,49;6,99
3700000;16,49;10,60
3710000;9,62;7,25
3720000;10,63;7,87
3730000;7,2;8,1
3740000;11,63;9,10
3750000;7,77;6,25
3760000;11,38;8,61
3770000;8,21;9,27
3780000;21,96;5,72
3790000;7,4;7,52
3800000;10,95;8,70
3810000;7,35;9,97
3820000;6,81;6,65
3830000;6,39;8,64
3840000;14,98;11,90
3850000;11,26;8,43
3860000;5,98;6,49
3870000;8,97;8,86
3880000;8,85;6,67
3890000;10,23;12,82
3900000;8,62;9,32
3910000;10,25;9,64
3920000;8,7;7,1
3930000;9,8;6,93
3940000;7,33;7,48
3950000;7,48;7,5
3960000;8,39;8,24
3970000;8,3;6,21
3980000;7,0;6,33
3990000;7,64;7,5
4000000;7,18;6,35
4010000;8,74;7,34
4020000;42,65;9,95
4030000;7,61;6,93
4040000;7,8;6,16
4050000;7,34;8,1
4060000;9,42;6,40
4070000;40,0;9,30
4080000;7,27;8,9
4090000;7,12;8,80
4100000;7,99;9,36
4110000;8,60;7,80
4120000;16,79;8,85
4130000;7,36;7,29
4140000;8,38;7,34
4150000;9,51;7,7
4160000;9,19;8,46
4170000;7,89;6,89
4180000;10,56;7,27
4190000;11,4;7,60
4200000;39,94;9,65
4210000;8,61;8,17
4220000;7,64;9,27
4230000;9,5;7,73
4240000;10,95;28,24
4250000;20,6;15,98
4260000;7,48;7,16
4270000;8,36;7,2
4280000;10,24;30,66
4290000;10,44;9,29
4300000;9,43;7,49
4310000;8,16;7,4
4320000;9,33;7,54
4330000;10,30;7,52
4340000;20,41;16,47
4350000;21,87;12,1
4360000;9,12;6,67
4370000;11,12;10,40
4380000;24,25;18,97
4390000;12,57;53,67
4400000;14,14;10,95
4410000;9,41;11,9
4420000;9,58;10,0
4430000;7,74;7,71
